Stock,Year,"Cost of Revenue, Total",Inventories - Other,"Accounts Receivable - Trade, Net",Total Current Assets,Net Sales,Gross Revenue,Total Current Liabilities,Cash from Operating Activities,Total Liabilities,Total Equity,Net Income Incl Extra Before Distributions,Gross Profit,Operating Income,"Total Assets, Reported","Accounts Receivable - Trade, Net",Accounts Payable,Net Income Before Taxes,Interest Expense - Operating,"Interest Expense, Supplemental","Total Fixed Assets, Net",EBITDA,Cash from Investing Activities
VNE.HM,2021,1904014782080.00,-74435900.00,7.20002E+11,1.56367E+12,NULL,1.99901E+12,2.18758E+12,2.90942E+11,2.5106E+12,9.72717E+11,7948670130,94997878110,11592587590,3.48332E+12,7.20002E+11,5.41019E+11,12337821510,37194948300,37194948300,1208942328639.99,69850638310.00,-688514903090.00
VNE.HM,2022,2359745871090.00,297673435260.00,1.03886E+12,2.16484E+12,NULL,2.50492E+12,2.08462E+12,-1.70533E+11,2.94155E+12,9.95691E+11,25475915370,1.45176E+11,29083867050,3.93724E+12,1.03886E+12,6.51595E+11,29527343930,96335291830,96335291830,1196967390320.00,184651348890.00,4139620030.00
PET.HM,2016,9223562797490.00,20336408350.00,1.38152E+12,4.74149E+12,NULL,1.00586E+13,4.16232E+12,2.0289E+11,4.76327E+12,1.46373E+12,1.43682E+11,6.58496E+11,2.0978E+11,6.22701E+12,1.38152E+12,1.44641E+12,2.11711E+11,81342268420,81342268420,1290150193540.00,267555082270.00,-495739742970.00
PET.HM,2017,9955349766790.00,51033624780.00,1.58665E+12,4.78614E+12,NULL,1.08346E+13,4.09909E+12,4118698890,4.67601E+12,1.49677E+12,1.31363E+11,7.47909E+11,1.98736E+11,6.17278E+12,1.58665E+12,1.37599E+12,2.02463E+11,1.05603E+11,1.05603E+11,1265990564820.00,278728067620.00,-2239815800.00
PET.HM,2018,10429535229190.00,124741167750.00,1.46579E+12,4.33067E+12,NULL,1.12374E+13,3.55708E+12,1.97237E+11,4.0857E+12,1.47736E+12,1.13081E+11,6.62441E+11,1.73211E+11,5.56306E+12,1.46579E+12,1.4281E+12,1.82512E+11,93376087270,93376087270,10008178052220.00,292995241790.00,49201566180.00
PET.HM,2019,9397354564380.00,30159241010.00,1.12343E+12,3.7153E+12,NULL,1.01486E+13,3.00564E+12,3.12123E+11,3.45464E+12,1.51169E+12,1.22071E+11,6.11134E+11,1.00216E+11,4.96633E+12,1.12343E+12,1.30586E+12,1.85145E+11,67681145080,67681145080,9345139868159.98,201769697660.00,-21193068050.00
PET.HM,2020,12784348853200.00,311648196700.00,1.3788E+12,5.08311E+12,NULL,1.36664E+13,4.38158E+12,-40515989180,4.77776E+12,1.543E+12,1.37252E+11,6.689E+11,1.98672E+11,6.32076E+12,1.3788E+12,1.3529E+12,2.06943E+11,76419942460,76419942460,8694128408060.00,306683829310.00,-46912120840.00
PET.HM,2021,16659038153380.00,626245817400.00,2.15951E+12,7.16434E+12,NULL,1.79208E+13,6.38214E+12,-1.5108E+11,6.6769E+12,1.81624E+12,2.64844E+11,9.39199E+11,3.91431E+11,8.49314E+12,2.15951E+12,2.24113E+12,4.1534E+11,81065460550,81065460550,8201674657340.00,439574604470.00,-11961821130.00
PET.HM,2022,16693375054330.00,2438014041850.00,1.74728E+12,7.77703E+12,NULL,1.79197E+13,6.89472E+12,-5.69228E+11,7.19106E+12,1.86314E+12,1.25099E+11,9.71989E+11,1.93842E+11,9.0542E+12,1.74728E+12,1.74533E+12,2.13091E+11,1.62129E+11,1.62129E+11,7690439983650.00,496122410280.00,-1351633192110.00
HT1.HM,2016,6613320759230.00,23367868840.00,4.06748E+11,1.76014E+12,NULL,8.75701E+12,3.06498E+12,1.0166E+12,6.58558E+12,5.19456E+12,8.09086E+11,1.62336E+12,9.74641E+11,1.17801E+13,4.06748E+11,8.7332E+11,1.01893E+12,3.47363E+11,3.47363E+11,7336864315690.01,1955302182460.00,-92008549690.00
HT1.HM,2017,6865886954440.00,58295994670.00,4.25772E+11,1.72308E+12,NULL,8.85085E+12,3.24855E+12,9.24868E+11,5.89865E+12,5.18093E+12,4.87592E+11,1.34307E+12,5.68376E+11,1.10796E+13,4.25772E+11,7.84647E+11,6.00343E+11,3.11657E+11,3.11657E+11,6992833162330.00,1726467607070.00,-35300113890.00
HT1.HM,2018,6974717263540.00,50458234340.00,3.36079E+11,1.92852E+12,NULL,8.87989E+12,3.74235E+12,1.85229E+12,5.47357E+12,5.16108E+12,6.33653E+11,1.4033E+12,8.02182E+11,1.06347E+13,3.36079E+11,1.10815E+12,8.12411E+11,2.75658E+11,2.75658E+11,141274433230.00,1788352765920.00,-71808706830.00
HT1.HM,2019,7277551225730.00,-19408289040.00,3.75596E+11,2.07421E+12,NULL,9.31126E+12,4.10177E+12,1.20917E+12,4.93252E+12,5.35605E+12,7.40363E+11,1.56107E+12,9.41067E+11,1.02886E+13,3.75596E+11,1.27073E+12,9.27958E+11,2.38355E+11,2.38355E+11,143023661590.00,1863020206210.00,-65430030050.00
HT1.HM,2020,6607041535740.00,-37359292250.00,3.5147E+11,2.3329E+12,NULL,8.44011E+12,4.62861E+12,1.24909E+12,4.65686E+12,5.38368E+12,6.07732E+11,1.35559E+12,7.93803E+11,1.00405E+13,3.5147E+11,1.36765E+12,7.67699E+11,1.81091E+11,1.81091E+11,165700570700.00,1626953981990.00,-83690317160.00
HT1.HM,2021,6174018967620.00,-40899558600.00,2.58015E+11,1.52787E+12,NULL,7.47038E+12,3.64837E+12,7.36244E+11,3.67347E+12,5.20948E+12,3.71278E+11,8.90323E+11,4.81072E+11,8.88295E+12,2.58015E+11,1.2083E+12,4.79059E+11,99949157180,99949157180,147802478100.00,1134203165950.00,-115003212470.00
HT1.HM,2022,8026070102680.00,-36268096430.00,2.606E+11,2.37297E+12,NULL,9.47352E+12,4.25538E+12,5.86458E+11,4.28174E+12,5.10332E+12,2.57706E+11,8.91889E+11,3.34068E+11,9.38506E+12,2.606E+11,1.43404E+12,3.24423E+11,76281316270,76281316270,175555730630.00,997871591950.00,-187397911000.00
TNC.HM,2016,55950168590.00,601033940.00,9388506820,1.83816E+11,58721368820,NULL,17657104820,-10037678100,17657104820,3.07433E+11,22544154140,2771200230,21234758820,3.2509E+11,9388506820,301047320,23645009000,0,0,161702155460.00,1082287210.00,1710581240.00
TNC.HM,2017,61777435580.00,681391520.00,2253615690,1.92494E+11,76534565740,NULL,23245983800,10104858360,23245983800,3.12271E+11,26753456060,14757130160,26377412130,3.35517E+11,2253615690,1577743760,29316701890,0,0,161691555900.00,9717850630.00,-12942206600.00
TNC.HM,2018,60856750030.00,619396300.00,2159375720,1.75274E+11,68382022760,NULL,21203575790,-3098930360,27203575790,3.13771E+11,27193512070,7525272730,21042117710,3.40975E+11,2159375720,1140746350,30316587580,0,0,1102509069850.00,2701320450.00,-66084737240.00
TNC.HM,2019,54844679840.00,806691230.00,3677335430,2.06082E+11,59544782960,NULL,18847898270,-20536150210,27847898270,3.26037E+11,38062804110,4700103120,42024863270,3.53885E+11,3677335430,918432120,39325185060,89134250,89134250,1154570266760.00,5220261750.00,8175938820.00
TNC.HM,2020,49059389850.00,771748610.00,1692818590,2.08457E+11,53686359740,NULL,22317847780,7533427400,39317847780,3.44695E+11,54898084830,4626969890,46053854510,3.84012E+11,1692818590,753451850,57118026310,0,0,1242374241539.99,818778790.00,42534513960.00
TNC.HM,2021,56782613480.00,1145242570.00,5627834830,2.24017E+11,70190859830,NULL,38051269270,-10382029880,47051269270,3.38668E+11,39269882100,13408246350,41283499520,3.8572E+11,5627834830,539976030,42115727070,0,0,1206912227580.00,12386109760.00,29267182960.00
TNC.HM,2022,75252364250.00,960337560.00,13740360510,2.42318E+11,97357827750,NULL,51237278480,-20267846630,60237278480,3.43772E+11,51793228180,22105463500,41775642010,4.0401E+11,13740360510,1037111330,57564948170,124270160,124270160,1227086857240.00,18499047420.00,39842963690.00
PGS.HN,2016,4030916698760.00,53167305040.00,4.76656E+11,1.13547E+12,NULL,5.17602E+12,1.12175E+12,1.06922E+11,1.28276E+12,9.66832E+11,3.41702E+11,9.40986E+11,4.20533E+11,2.24959E+12,4.76656E+11,7.12786E+11,4.22573E+11,20608158250,20608158250,1232281680910.00,554198785060.00,418127559980.00
PGS.HN,2017,4965208913950.00,52751035390.00,5.64837E+11,1.10469E+12,NULL,6.39858E+12,1.14939E+12,1.08964E+11,1.30656E+12,9.61281E+11,1.09747E+11,1.12565E+12,1.37026E+11,2.26784E+12,5.64837E+11,7.56363E+11,1.38218E+11,16634115960,16634115960,1224443457370.00,255299124080.00,-132519917720.00
PGS.HN,2018,5452507797170.00,147897690340.00,5.5182E+11,1.23964E+12,NULL,6.9394E+12,1.3703E+12,6.20821E+11,1.53345E+12,9.55236E+11,1.09638E+11,1.12209E+12,1.33431E+11,2.48868E+12,5.5182E+11,1.25867E+12,1.37302E+11,3660533400,3660533400,321401730480.00,260311568020.00,-94444107450.00
PGS.HN,2019,5307420281400.00,44691366710.00,5.25351E+11,9.49043E+11,NULL,6.78831E+12,9.77922E+11,-4.209E+11,1.18051E+12,9.81674E+11,74251320570,1.07541E+12,90358028180,2.16219E+12,5.25351E+11,6.46551E+11,93185728050,3704631580,3704631580,298988742170.00,211268944840.00,-14648045750.00
PGS.HN,2020,3935881374770.00,44581379860.00,4.65296E+11,1.11924E+12,NULL,5.10126E+12,1.13576E+12,-49740002400,1.36223E+12,9.88262E+11,56826954160,8.6468E+11,70963950000,2.3505E+12,4.65296E+11,4.71221E+11,72632994150,17579846800,17579846800,273295262950.00,188195201500.00,-37803220730.00
PGS.HN,2021,4840039745150.00,152356849590.00,4.62363E+11,1.17443E+12,NULL,5.86329E+12,1.16921E+12,6.53547E+11,1.40326E+12,1.00675E+12,79186310900,7.74616E+11,97988114700,2.41001E+12,4.62363E+11,9.77009E+11,99659144610,12079128860,12079128860,243038187350.00,193140212930.00,-52637563280.00
PGS.HN,2022,5974162802370.00,130568619420.00,5.40257E+11,1.16152E+12,NULL,7.02416E+12,1.13684E+12,-1.6779E+11,1.37091E+12,1.0185E+12,98370007050,8.46526E+11,1.18847E+11,2.38942E+12,5.40257E+11,6.94906E+11,1.24232E+11,8215129070,8215129070,219371576480.00,202263240020.00,-89753930460.00
PVC.HN,2016,2819355469430.00,464819133680.00,9.14903E+11,1.66703E+12,NULL,3.06305E+12,9.37034E+11,-1.78572E+11,1.14785E+12,8.40791E+11,-50362387940,2.41212E+11,-23472084390,1.98864E+12,9.14903E+11,3.11976E+11,-18270534140,19845246810,19845246810,200061159190.00,37670931840.00,5400692380.00
PVC.HN,2017,3083202719480.00,331156202970.00,1.04007E+12,1.85048E+12,NULL,3.31766E+12,1.17327E+12,1.10703E+11,1.37094E+12,7.78823E+11,-11244879290,2.34023E+11,25650593820,2.14976E+12,1.04007E+12,3.23257E+11,21300890500,19826340820,19826340820,176885792750.00,83482209260.00,-12994842680.00
PVC.HN,2018,2287349954650.00,302435499580.00,9.80563E+11,1.67562E+12,NULL,2.47675E+12,1.03349E+12,-59998963070,1.19083E+12,7.67306E+11,5482108600,1.77265E+11,10489991080,1.95814E+12,9.80563E+11,1.35839E+11,16076778290,25470135020,25470135020,110488339970.00,44324820390.00,-61942574350.00
PVC.HN,2019,2046376023530.00,337296985970.00,8.21507E+11,1.52882E+12,NULL,2.2674E+12,8.88045E+11,2.08701E+11,1.03177E+12,7.4299E+11,21908414080,2.18642E+11,52333364620,1.77476E+12,8.21507E+11,1.8255E+11,45201095400,11014857550,11014857550,115861450740.00,82638774600.00,73663874890.00
PVC.HN,2020,1992377348650.00,163776078940.00,7.83575E+11,1.45112E+12,NULL,2.1955E+12,8.14957E+11,2.56E+11,9.62397E+11,7.11142E+11,5384641060,1.86327E+11,32089582390,1.67354E+12,7.83575E+11,2.01276E+11,32529428990,2125359380,2125359380,315367967360.00,53780111500.00,62014678330.00
PVC.HN,2021,2578953875170.00,256946359990.00,8.3738E+11,1.60776E+12,NULL,2.76744E+12,9.76481E+11,-1.17905E+11,1.12093E+12,6.89818E+11,7570351700,1.81306E+11,29477542040,1.81075E+12,8.3738E+11,2.39426E+11,34568008960,1059186110,1059186110,909565460430.00,41795549600.00,-215175303650.00
PVC.HN,2022,2707631748460.00,344779464900.00,1.16819E+12,2.04266E+12,NULL,2.93553E+12,1.35475E+12,17414484240,1.49803E+12,7.24519E+11,11052479560,2.2672E+11,39156382980,2.22255E+12,1.16819E+12,4.6774E+11,38169974640,2724010680,2724010680,1202765008780.00,75103503660.00,-106274469930.00
HDC.HM,2016,372441218030.00,48840731970.00,1.99408E+11,1.31366E+12,NULL,4.79162E+11,4.24676E+11,-75331120790,7.73444E+11,6.50703E+11,58090639540,1.06419E+11,67100186170,1.42415E+12,1.99408E+11,45258965480,67118670010,9004385090,9004385090,1083189701070.00,78871629880.00,33611071850.00
HDC.HM,2017,302929565510.00,97015043250.00,2.17056E+11,1.38595E+12,NULL,4.15391E+11,4.14481E+11,1.34909E+11,8.02935E+11,6.98881E+11,80279429800,1.07191E+11,96552972830,1.50182E+12,2.17056E+11,44627604690,96125476620,18246734390,18246734390,2150892832180.00,111042828610.00,-94218470690.00
HDC.HM,2018,539049834360.00,65262949020.00,2.20148E+11,1.29983E+12,NULL,7.15923E+11,5.33926E+11,-1.98555E+11,8.53417E+11,7.85029E+11,1.04644E+11,1.76211E+11,1.20003E+11,1.63845E+12,2.20148E+11,57271137360,1.30703E+11,17904740290,17904740290,1905039225160.00,136051569620.00,114772291870.00
HDC.HM,2019,585552700790.00,74787309320.00,3.2418E+11,1.53051E+12,NULL,8.24544E+11,8.2032E+11,81768507820,1.54499E+12,9.18335E+11,1.44683E+11,2.38991E+11,1.76629E+11,2.46333E+12,3.2418E+11,76214612550,1.83681E+11,16738492740,16738492740,1731437279240.00,195750518580.00,-417440714740.00
HDC.HM,2020,464359357700.00,114134254480.00,3.78168E+11,2.10625E+12,NULL,8.48757E+11,1.72744E+12,2.77296E+11,2.21057E+12,1.12171E+12,2.30156E+11,3.74613E+11,2.88711E+11,3.33228E+12,3.78168E+11,1.15438E+11,2.88664E+11,37726535190,37726535190,1449770976459.99,334769914310.00,-394575484520.00
HDC.HM,2021,866462591020.00,110210474520.00,5.79087E+11,2.67042E+12,NULL,1.41019E+12,1.46919E+12,-3.09162E+11,2.31566E+12,1.46122E+12,3.09339E+11,4.8586E+11,3.83679E+11,3.77688E+12,5.79087E+11,1.67582E+11,3.90687E+11,41795454700,41795454700,1509536921719.99,438818248190.00,-46800988590.00
HDC.HM,2022,818784812880.00,99293590110.00,6.97036E+11,2.27093E+12,NULL,1.30339E+12,1.58803E+12,86234096660,2.58059E+12,1.84125E+12,4.19367E+11,4.79246E+11,5.37455E+11,4.42184E+12,6.97036E+11,1.37103E+11,5.40328E+11,82291218090,82291218090,1250035915420.00,422971430090.00,-481971242240.00
VTO.HM,2016,939173153130.00,1589088850.00,37422697240,1.70114E+11,1.17001E+12,NULL,4.34982E+11,4.31074E+11,9.65969E+11,1.11087E+12,86959589160,2.30841E+11,1.23116E+11,2.07684E+12,37422697240,54925312020,1.15626E+11,37558503260,37558503260,1005002346760.00,472767560970.00,-449598198570.00
VTO.HM,2017,1041798413100.00,-371812390.00,28451207200,2.13136E+11,1.26018E+12,NULL,3.49598E+11,3.95086E+11,8.12304E+11,1.13416E+12,94482581610,2.18384E+11,1.17812E+11,1.94646E+12,28451207200,48201707300,1.20387E+11,41440632440,41440632440,84414114810770.00,489949991360.00,-199287731180.00
VTO.HM,2018,1353636501040.00,-457269190.00,51718291580,3.94263E+11,1.59893E+12,NULL,3.03826E+11,4.15274E+11,6.9696E+11,1.14896E+12,1.02064E+11,2.45294E+11,1.33601E+11,1.84592E+12,51718291580,72266641520,1.32522E+11,38037989920,38037989920,108341265881410.00,499847827540.00,-28742643760.00
VTO.HM,2019,1285931510710.00,383234650.00,39494074960,4.64285E+11,1.51659E+12,NULL,3.93129E+11,3.0937E+11,8.16428E+11,1.15929E+12,99284530250,2.30655E+11,1.22572E+11,1.97571E+12,39494074960,1.04622E+11,1.27467E+11,36423318910,36423318910,148213279999999.00,392234124630.00,-246029607620.00
VTO.HM,2020,973460703310.00,434471430.00,43306569730,5.358E+11,1.16564E+12,NULL,3.53445E+11,2.84377E+11,6.85331E+11,1.10074E+12,69962683410,1.92182E+11,89614236550,1.78607E+12,43306569730,73737888180,90506410340,31781482570,31781482570,202509305999999.00,356958556820.00,-19265290110.00
VTO.HM,2021,816268900190.00,644652580.00,48783797710,7.50822E+11,9.4622E+11,NULL,3.61752E+11,2.35572E+11,6.08389E+11,1.14767E+12,1.29306E+11,1.29951E+11,52195196620,1.75606E+12,48783797710,46412595340,1.64294E+11,23913418380,23913418380,248244399000000.00,306059762510.00,118279715360.00
VIC.HM,2016,40184632606040.00,60285478008110.00,2.99124E+12,9.29762E+13,5.76704E+13,NULL,9.76279E+13,4.49855E+12,1.55648E+14,2.78274E+13,3.38459E+12,1.74297E+13,6.49957E+12,1.83476E+14,2.99124E+12,6.45815E+12,6.73784E+12,4.30807E+12,4.30807E+12,265266784000000.00,8553006044729.99,-830527865320.00
VIC.HM,2017,62796326957040.00,64596854977690.00,5.22641E+12,1.00247E+14,8.9392E+13,NULL,1.23625E+14,1.67858E+13,1.82118E+14,3.16743E+13,4.46241E+12,2.65537E+13,9.44519E+12,2.13792E+14,5.22641E+12,8.24546E+12,9.11428E+12,3.40163E+12,3.40163E+12,291799599000000.00,14799560145879.90,-26516464963870.00
VIC.HM,2018,92943726000000.00,69728976000000.00,7.32657E+12,1.35402E+14,1.21972E+14,NULL,1.09246E+14,-9.98373E+12,2.34482E+14,5.36452E+13,3.82374E+12,2.89507E+13,1.36152E+13,2.88127E+14,7.32657E+12,1.47734E+13,1.39006E+13,4.28337E+12,4.28337E+12,91282654750.00,16863078347089.90,-62313622100160.00
VIC.HM,2019,92484797000000.00,87030790000000.00,1.62679E+13,1.97393E+14,1.30161E+14,NULL,1.81293E+14,1.59671E+13,3.27323E+14,7.64175E+13,7.54592E+12,3.75512E+13,1.57564E+13,4.03741E+14,1.62679E+13,1.75637E+13,1.56374E+13,7.52518E+12,7.52518E+12,90662605520.00,17465726999999.90,-59866065000000.00
VIC.HM,2020,93177227000000.00,68631120000000.00,1.59502E+13,1.66014E+14,1.10755E+14,NULL,1.69223E+14,1.59549E+13,3.44145E+14,7.91959E+13,5.46463E+12,1.73128E+13,1.31675E+13,4.23341E+14,1.59502E+13,1.85113E+13,1.39426E+13,1.14024E+13,1.14024E+13,77015139040.00,4425221000000.00,-16213842000000.00
VIC.HM,2021,91623165000000.00,60232130000000.00,1.96716E+13,1.61374E+14,1.25781E+14,NULL,1.46445E+14,-1.42059E+13,3.2791E+14,1.00474E+14,-2.51388E+12,3.40647E+13,2.84467E+12,4.28384E+14,1.96716E+13,1.96485E+13,3.14645E+12,1.02889E+13,1.02889E+13,74681785820.00,15611034000000.00,-22383790000000.00
VIC.HM,2022,87474772000000.00,137454223000000.00,2.38049E+13,2.72223E+14,1.01587E+14,NULL,2.96552E+14,1.0128E+11,4.6511E+14,1.09698E+14,8.35185E+12,1.40487E+13,7.70791E+12,5.74807E+14,2.38049E+13,3.81094E+13,1.26938E+13,1.10523E+13,1.10523E+13,56826916700.00,7997095000000.00,-20493916000000.00
BMC.HM,2016,90331892770.00,398094400.00,NULL,1.2383E+11,NULL,1.09801E+11,22544391420,9997168680,28319367840,1.91233E+11,9235771660,19469443030,7966797400,2.19552E+11,NULL,477729330,11672407020,8673320,8673320,47043955910.00,19435694720.00,-704913420.00
BMC.HM,2017,185601058530.00,748204820.00,137830000,1.30388E+11,NULL,2.1738E+11,28978089060,90479295620,33575770950,1.92459E+11,9678091170,31778832640,12464424090,2.26035E+11,137830000,1118830570,12465462110,2743600,2743600,41360493460.00,26454305980.00,-5231022600.00
BMC.HM,2018,91214242830.00,902041590.00,3463988000,1.62626E+11,NULL,1.32239E+11,45579468900,-12954821620,48982599540,1.96187E+11,13467380500,41024408300,16541189020,2.4517E+11,3463988000,1067595230,16873450910,0,0,1115112500.00,28688160940.00,-4066362510.00
BMC.HM,2019,145713309530.00,1659124110.00,1054740400,1.40268E+11,NULL,1.91005E+11,18032925140,-5087078850,20152054480,2.0087E+11,16078743740,45291986070,19900587610,2.21022E+11,1054740400,1655429340,20964517220,NULL,NULL,1118357500.00,31624459890.00,-34115267160.00
BMC.HM,2020,171205947270.00,1323195250.00,64617236880,1.65165E+11,NULL,2.2574E+11,25210847350,-13707120220,26390675350,2.02217E+11,14893937630,54534363920,20342325940,2.28608E+11,64617236880,1119231240,20342325940,382455700,382455700,1352702510.00,32921682740.00,23664158740.00
BMC.HM,2021,96388237740.00,1254191140.00,3545487360,1.88751E+11,NULL,1.37445E+11,35404296140,80172526660,35404296140,2.08107E+11,17441618800,41056436080,21598599250,2.43511E+11,3545487360,114318540,20757654810,0,0,1152567950.00,35237416320.00,-3591383700.00
BMC.HM,2022,139641545840.00,2085505550.00,0,1.90015E+11,NULL,1.83076E+11,21479143620,58310975790,21479143620,2.17613E+11,21339061200,43434225930,26447438380,2.39092E+11,0,513252620,26525620190,0,0,201621940.00,31004703710.00,-47229307900.00
HEV.HN,2016,12496996370.00,7248582080.00,2744482690,18472127850,NULL,21081059030,4010265660,1104437700,4010265660,15608974690,1822376230,8584062660,2322975860,19619240350,2744482690,2842798640,2321874560,0,0,1238710640.00,1912185730.00,-3062915750.00
HEV.HN,2017,13031281050.00,7088736790.00,2419729270,18210437040,NULL,21787953940,3578006470,1243554660,3578006470,15782788080,1738133860,8756672890,2212813710,19360794540,2419729270,2865858050,2211176080,0,0,1455369930.00,1744553910.00,-155215400.00
HEV.HN,2018,20583367450.00,6867471970.00,3168412940,19708123960,NULL,29301462300,5842612800,1902259320,5842612800,15261285660,1225769550,8718094850,1567740110,21103898460,3168412940,5480327830,1552746610,0,0,14950758453600.00,1487660110.00,1253817110.00
HEV.HN,2019,27682842970.00,5572439950.00,5589509250,20229628550,NULL,39166215580,5823474550,-310813140,5823474550,15633793950,1972508290,11483372610,2459977020,21457268500,5589509250,4964517800,2506141670,14589040,14589040,19877908404119.90,2391092950.00,-855126050.00
HEV.HN,2020,24683780210.00,5776172050.00,4725856310,22326082790,NULL,34360932580,6789684050,3138269930,6789684050,15803092680,1969298730,9652378140,1975219400,22592776730,4725856310,5633207780,2319740660,0,0,52803746354409.90,1559578900.00,2567268160.00
HEV.HN,2021,29107881670.00,8410069150.00,3954930280,20114669590,NULL,38850263060,5390693710,-2081139660,5390693710,16027758520,2024665830,9742381390,2391906890,21418452230,3954930280,3753287300,2386352550,0,0,71250190423510.00,2395816610.00,-1056387470.00
